GNR 1999-004 , 1 , 0.10153421030839249 , 0.10092497150961943 , 0.09883616302361575 , 0.09855270341874367 , 0.002968141484985698 , 0.0026089933303578006
GNR 2019-120 , 1 , 0.27835010789241565 , 0.2747557108217733 , 0.23764095992075607 , 0.23738210884037214 , 0.052234181511732314 , 0.04793712815958551
GNR 2019-120 , 2 , 0.26397630448901266 , 0.26151597979988195 , 0.250549341376172 , 0.24980388861824632 , 0.017493709677333102 , 0.015245143068088662
GNR 2019-120 , 3 , 0.35235521697922345 , 0.3481226500154132 , 0.31233354813674663 , 0.3121458838170139 , 0.0564584780968852 , 0.05073523383901646
GNR 2019-120 , 4 , 0.4460170832885625 , 0.4402321363650933 , 0.3661516969807097 , 0.3667820675350155 , 0.1215774259380007 , 0.11189305444828357
GNR 2019-120 , T , 0.36341545042655143 , 0.3599030087904186 , 0.339507961749262 , 0.3371306221474336 , 0.034986733198389186 , 0.03321489278871037
GNR 2019-121 , 1 , 0.2669292456273027 , 0.2654227022922343 , 0.23602702194074554 , 0.23556191481535194 , 0.03956849517812888 , 0.038213082226324246
GNR 2019-121 , 2 , 0.6142641213228237 , 0.6088816569867068 , 0.5941917612973927 , 0.5883278291982799 , 0.045958271879114165 , 0.04644535153858287
GNR 2019-121 , 3A , 0.24313976997484144 , 0.2400829063211335 , 0.2258263379135903 , 0.22546878431573336 , 0.02189656662683115 , 0.018474245622430274
GNR 2019-121 , 3B , 0.21661225719171584 , 0.2162732198674393 , 0.21119166118998256 , 0.21085611022530515 , 0.006737777750275398 , 0.006730818463744348
GNR 2019-121 , 6 , 0.3991021250991189 , 0.39510508007749423 , 0.34168490381873273 , 0.34069537341664524 , 0.08435134034076264 , 0.07981639542215624
GNR 2019-121 , 7 , 0.5400817607202728 , 0.5351495303310023 , 0.5235949644597954 , 0.518676244624098 , 0.0325643700594046 , 0.03223199665910348
GNR 2019-121 , T , 0.5527847081570532 , 0.5474083441582895 , 0.5351660412045443 , 0.5302433780996629 , 0.035597802324003114 , 0.03434598374857056
GNR 2019-123 , 1 , 0.5495114510573946 , 0.5437137601407922 , 0.46531067146865723 , 0.458283557037686 , 0.1500546536040317 , 0.15042324271575758
GNR 2019-123 , 2 , 0.632868394626979 , 0.6279647509655644 , 0.5784272629239401 , 0.5743278517657613 , 0.12068950485069996 , 0.11783816550836346
GNR 2019-123 , 3 , 0.2944899973879961 , 0.2904265888894504 , 0.25184484499812576 , 0.2512752609028859 , 0.055674216849691316 , 0.051074485089533495
GNR 2019-123 , 5A , 0.373419299271195 , 0.3674899598391115 , 0.30356592121731496 , 0.30409219769306617 , 0.09746075561321632 , 0.08850339135905239
GNR 2019-123 , 5B , 0.45325307980968144 , 0.4460383843951021 , 0.3435910323344026 , 0.3446657039255141 , 0.16175921439189733 , 0.14972487159809522
GNR 2019-123 , 6 , 0.5231923404596985 , 0.5205109924161675 , 0.5192790368452763 , 0.5164166362994375 , 0.007660159366201458 , 0.007971123226447219
GNR 2019-123 , 8 , 0.47927900392503886 , 0.476625819001422 , 0.4187534500116368 , 0.41729097925008574 , 0.09974583150049332 , 0.09755267867492956
GNR 2019-123 , 11 , 0.6168455158402337 , 0.6114650268089299 , 0.5957778175370488 , 0.5899006116202823 , 0.04841548605564039 , 0.048905015206779145
GNR 2019-123 , 13A , 0.5493750337651573 , 0.5350809584196237 , 0.3515914963263611 , 0.3562027871839788 , 0.295869803796309 , 0.2692154227904391
GNR 2019-123 , 13B , 0.47649838446873716 , 0.4725115747162204 , 0.3929699001441119 , 0.3939213004692871 , 0.13235328269186697 , 0.12468822666128543
GNR 2019-123 , 15 , 0.44715114978176596 , 0.4373611265162508 , 0.3299809814112996 , 0.3314130854342997 , 0.16961316300525098 , 0.15362818191260597
GNR 2019-123 , 16A , 0.36625570100009175 , 0.3611588788594604 , 0.29559076224654124 , 0.295794103380559 , 0.09756508066183467 , 0.09026167251315442
GNR 2019-123 , 16B , 0.446106716883921 , 0.4414952721218999 , 0.368232299490897 , 0.36882012088023974 , 0.11890018089611498 , 0.11104001579212508
GNR 2019-123 , 17A , 0.29141638110208357 , 0.28749968315049 , 0.26266426800251985 , 0.2620771088915985 , 0.03803417638751694 , 0.03360339329787998
GNR 2019-123 , 17B , 0.17556262599753958 , 0.17280342614624633 , 0.12405793016212963 , 0.12420524345871853 , 0.05817133373386063 , 0.05489613828802775
GNR 2019-123 , 17C , 0.1700541691294215 , 0.16994643573675194 , 0.1697537293867657 , 0.16964604802760053 , 0.00035630244331752436 , 0.00035619838581502083
GNR 2019-123 , 17D , 0.24868344633149597 , 0.24805033685274547 , 0.24454424147638687 , 0.24432985981698063 , 0.005352835285084012 , 0.004810055008497183
GNR 2019-123 , 17E , 0.15031226128122532 , 0.14914282520153788 , 0.12613491457433545 , 0.12606314285557274 , 0.02736193281325705 , 0.02611754642310049
GNR 2019-123 , 18 , 0.26754857494308504 , 0.2660534634233883 , 0.24855155039820298 , 0.24783877655971664 , 0.024692449230209967 , 0.02365469809301457
GNR 2019-123 , T , 0.4770312155939652 , 0.4735566508098781 , 0.43596858503365676 , 0.4323378589153005 , 0.06952045764386505 , 0.06937408298903702
GNR 2019-125 , 1 , 0.24001289155325334 , 0.23865749062188013 , 0.22339522107639065 , 0.22271075314477362 , 0.02095605759217678 , 0.02009354460079693
GNR 2019-125 , 2 , 0.3464859943216908 , 0.3413934390176273 , 0.27808959682494827 , 0.2781944437838296 , 0.09231671529914709 , 0.08530495802780536
GNR 2019-125 , 3A , 0.4441665248390575 , 0.43893077933540403 , 0.31203720958058134 , 0.31295826138769944 , 0.18670769032271184 , 0.17820289161284342
GNR 2019-125 , 3B , 0.43011326963082375 , 0.42851475337691913 , 0.3970381860261042 , 0.39495848821076185 , 0.05264558533493269 , 0.053243423135010404
GNR 2019-125 , 4 , 0.587474989523576 , 0.5786999088336133 , 0.4854059621345449 , 0.4811894589839104 , 0.188661296479692 , 0.17882794029196747
GNR 2019-125 , 5 , 0.29850868924062945 , 0.2952434014855664 , 0.25695695087882386 , 0.2566006958595932 , 0.0545888798895654 , 0.05074243681635837
GNR 2019-125 , 6 , 0.25326361503771133 , 0.25000914117511064 , 0.22081444416839868 , 0.2201089442469042 , 0.040804305707388244 , 0.037566577133737566
GNR 2019-125 , 7 , 0.3955219852787848 , 0.39256694975335804 , 0.34547312865170043 , 0.34404362866043015 , 0.073904483390826 , 0.07150522097337586
GNR 2019-125 , 8A , 0.49856422091751595 , 0.4936778682696009 , 0.39763351248812784 , 0.39828544029881885 , 0.16117187680535094 , 0.15245071049026715
GNR 2019-125 , 8B , 0.5298399440818056 , 0.5169236835638915 , 0.3829715087398199 , 0.3854332083026001 , 0.22972191041894607 , 0.20632306165533387
GNR 2019-125 , 8C , 0.43860482600108397 , 0.4332081168301902 , 0.39996822383674924 , 0.3998759633958511 , 0.061785452347057235 , 0.05328593326534914
GNR 2019-125 , 9 , 0.43687802773364726 , 0.43227139524774505 , 0.3568995131174164 , 0.35702962086856316 , 0.12013099259336579 , 0.11302221373741905
GNR 2019-125 , 10A , 0.2706306582538335 , 0.26870067703858824 , 0.25523382389960414 , 0.25449213441497964 , 0.020176557405431117 , 0.018602044714127297
GNR 2019-125 , 10B , 0.27384475014259557 , 0.2694979517547629 , 0.24608368198276553 , 0.24555276164487294 , 0.03598013566592273 , 0.03101274098663387
GNR 2019-125 , T , 0.550145937550027 , 0.5451386422990303 , 0.5415507295265064 , 0.5363012639679647 , 0.01757825782819966 , 0.01788590216377317
GNR 2019-126 , 1 , 0.39629000197772835 , 0.3905487010204699 , 0.31875024916470485 , 0.31943557779373466 , 0.11042602633578058 , 0.1013527914205603
GNR 2019-126 , 2 , 0.23073711126983143 , 0.2297216437651809 , 0.21710776469825044 , 0.21704895080517062 , 0.01706024606692902 , 0.01586150039574441
GNR 2019-126 , 4 , 0.13645956901467016 , 0.13439484738004293 , 0.10911642594454474 , 0.10902623489738128 , 0.030402205994874087 , 0.028203869880920274
GNR 2019-126 , T , 0.5473223076580518 , 0.5415322513730128 , 0.46509448469937986 , 0.4579261925376913 , 0.1464695383440794 , 0.1471086395680471
GNR 2019-129 , 1 , 0.3190580904502791 , 0.3135814500626867 , 0.2694804974139611 , 0.2690843714787856 , 0.0661679079197639 , 0.059352554536469926
GNR 2019-129 , 2 , 0.3559820033257448 , 0.3504208851255819 , 0.28551773956966553 , 0.2856201928231341 , 0.096022476239639 , 0.08830680817187908
GNR 2019-129 , 3 , 0.17023294036892345 , 0.16967432874669852 , 0.15133569969747862 , 0.15108680061844149 , 0.021967694229138024 , 0.02160179565057685
GNR 2019-129 , 4A , 0.16627671226295637 , 0.16588954013340174 , 0.1646191128153215 , 0.16424968683707186 , 0.001954750427183294 , 0.0019330390552444454
GNR 2019-129 , 4B , 0.2513315782751552 , 0.24855162662234664 , 0.22753651637902694 , 0.22691520458826753 , 0.030157640838335276 , 0.027400805515999216
GNR 2019-129 , 4C , 0.30191560417302565 , 0.29769854163666554 , 0.21207065548545523 , 0.21132227212143706 , 0.11190418020035131 , 0.10748507827584075
GNR 2019-129 , 5 , 0.4582136566201894 , 0.45738684785321115 , 0.45439012427897507 , 0.45376381547307554 , 0.006663845466041929 , 0.006307711581686304
GNR 2019-129 , 6 , 0.27162118017851 , 0.268784537756665 , 0.25247169336303465 , 0.2506602769380353 , 0.025010465552521288 , 0.023618565561162708
GNR 2019-129 , T , 0.6237897614721031 , 0.619858262506268 , 0.5808546074511479 , 0.5758365570837585 , 0.09560051385306956 , 0.09695645286323085
GNR 2019-132 , 1 , 0.6127140410144203 , 0.6079814530439671 , 0.5625026254785965 , 0.5573790329233952 , 0.10752188338232782 , 0.10720191628057485
GNR 2019-132 , 2 , 0.30921586210340124 , 0.3057751278580132 , 0.28352102069248997 , 0.2834099706767439 , 0.034895892195149214 , 0.030367744319125478
GNR 2019-132 , 4 , 0.38630063788385116 , 0.38221301162358223 , 0.3239012083055701 , 0.32376799016561864 , 0.08945712754008983 , 0.08376508838902408
GNR 2019-132 , 5 , 0.6237756620433124 , 0.6184739280705742 , 0.5977222378282263 , 0.5919110003944656 , 0.060165528002330104 , 0.06053957026269274
GNR 2019-132 , 6A , 0.4050601774976974 , 0.3999796956356164 , 0.33243814047024456 , 0.33293109663293496 , 0.1053654766675397 , 0.0973320519834745
GNR 2019-132 , 6B , 0.3304967943258297 , 0.3303594350169551 , 0.329381752726696 , 0.3292465948777207 , 0.0016082966695535328 , 0.0016048247703263074
GNR 2019-132 , 7 , 0.42303489406527794 , 0.41754162795293304 , 0.3446398867710492 , 0.34520351842529107 , 0.1157116619952755 , 0.10683934396101391
GNR 2019-132 , 8 , 0.6237756620433124 , 0.6184739280705742 , 0.5977222378282263 , 0.5919110003944656 , 0.060165528002330104 , 0.06053957026269274
GNR 2019-132 , 9 , 0.5598418046128112 , 0.5468370113811929 , 0.33976357002903157 , 0.34256547998301823 , 0.32392325577158776 , 0.3017092987045841
GNR 2019-132 , T , 0.6237897614721031 , 0.619858262506268 , 0.5808546074511479 , 0.5758365570837585 , 0.09560051385306956 , 0.09695645286323085
GNR 2019-133 , 1 , 0.3167312116431339 , 0.3146718887297908 , 0.28099785046374137 , 0.28026874219131415 , 0.048381323291330935 , 0.04653579360077997
GNR 2019-133 , 2 , 0.21938616465430638 , 0.21794378047021 , 0.18316790583432574 , 0.18275634215537107 , 0.043613655703443555 , 0.04235232604172734
GNR 2019-133 , T , 0.3726528401408604 , 0.36925246417992086 , 0.35350285536803516 , 0.3507879217415868 , 0.02857777901780001 , 0.027448573939883203
GNR 2019-136 , 6 , 0.17634660162031368 , 0.17563743861983094 , 0.16831155550199461 , 0.1677676737645898 , 0.009514526366269926 , 0.009313213837948364
GNR 2019-136 , 9 , 0.38176592030943113 , 0.3781641465031982 , 0.33259892278305303 , 0.3316432011319438 , 0.07131021892779243 , 0.06737938018031886
GNR 2019-136 , 12 , 0.2721626518959973 , 0.26470947427159397 , 0.2214448620211924 , 0.22087630289912086 , 0.0638389812991561 , 0.055131401275000824
GNR 2019-136 , T , 0.44328945321948987 , 0.4385828844691543 , 0.41026183307686315 , 0.4068158724210741 , 0.05365328353476173 , 0.05132737292781031
GNR 2019-137 , 1 , 0.6273116888527145 , 0.6233998265831548 , 0.5822801033063228 , 0.5773747097434836 , 0.10060221001986447 , 0.10172638661190614
GNR 2019-137 , 2 , 0.23511374853551636 , 0.23163484842340354 , 0.2063441162891262 , 0.20548603243689922 , 0.03556948392665915 , 0.03229620620923168
GNR 2019-137 , 3 , 0.38354046446344403 , 0.37656746461003177 , 0.2989474320612904 , 0.2996425433373726 , 0.11734459993915858 , 0.1067883032933703
GNR 2019-137 , 4 , 0.30762104753939545 , 0.30327198213056317 , 0.26979706210019083 , 0.26904281897957616 , 0.05049121432440151 , 0.04564639380537672
GNR 2019-137 , 6A , 0.15606136228305711 , 0.1557974715784145 , 0.15539329420999404 , 0.1551298823536752 , 0.0007799311572493917 , 0.000779149373332011
GNR 2019-137 , 6B , 0.24734509796838222 , 0.24179260049267903 , 0.2157355142166757 , 0.21559101986162998 , 0.03951160489245564 , 0.03274399346433898
GNR 2019-137 , 6C , 0.19781444657551905 , 0.1975607741488573 , 0.19755942054298925 , 0.19730534339956296 , 0.00031203778649568914 , 0.00031244229515381416
GNR 2019-137 , 6D , 0.2892236250739856 , 0.2860309429135416 , 0.25902537568597206 , 0.25850586550406784 , 0.03976782916345789 , 0.03622270300449448
GNR 2019-137 , 7 , 0.35378622539014737 , 0.3476599584340133 , 0.2835623879300928 , 0.28363831586509225 , 0.0954536319941971 , 0.08702147278840422
GNR 2019-137 , T , 0.6488487687511199 , 0.644028324298524 , 0.5915769546868295 , 0.5885626132560728 , 0.13077995879417803 , 0.12577522594809232
GNR 2019-138 , 1 , 0.6336992551493237 , 0.6298433839160472 , 0.585268478636308 , 0.5805611005621155 , 0.10894820771950764 , 0.1097200451899839
GNR 2019-138 , 3 , 0.6104335480854001 , 0.603774907860483 , 0.5044696829697521 , 0.5019873972305471 , 0.20291236578412364 , 0.19395999978331735
GNR 2019-138 , 4 , 0.30390051284322606 , 0.298874409046469 , 0.2444309835450541 , 0.24406156339152008 , 0.07695715278092374 , 0.07089433103777132
GNR 2019-138 , 5 , 0.3254840882504867 , 0.3218371951065835 , 0.2749292963904355 , 0.274214998152843 , 0.0679396808802386 , 0.06393737406006206
GNR 2019-138 , T , 0.3641573393042893 , 0.3605316924744918 , 0.3448329681362756 , 0.3420582867336537 , 0.02848753257280434 , 0.02712702050539051
GNR 2019-140 , 3 , 0.6084256825490795 , 0.6025555202468549 , 0.5813498252222242 , 0.5756571028176485 , 0.06027560241570784 , 0.05913939652763445
GNR 2019-140 , 5 , 0.6469194934129043 , 0.6423909493337046 , 0.5905545054976851 , 0.5870939757196812 , 0.12840082745444759 , 0.1249774433886307
GNR 2019-140 , 6A , 0.42421788790414294 , 0.42072999465622996 , 0.37673249807286024 , 0.3767884238539899 , 0.07334623367807669 , 0.0678708161447833
GNR 2019-140 , 6B , 0.3710127769488305 , 0.3669849433580732 , 0.29044350573418665 , 0.2906023670360376 , 0.1105171590958669 , 0.10478720516399886
GNR 2019-140 , 7 , 0.5129415771994763 , 0.5059390263245638 , 0.35647500965358625 , 0.3588423517459397 , 0.23541057717045877 , 0.22200871452386628
GNR 2019-140 , 9 , 0.46002760789520025 , 0.4537545606453255 , 0.3511132860144126 , 0.35232343925929055 , 0.16237731162141766 , 0.15145017899330682
GNR 2019-140 , 10A , 0.38674090956914386 , 0.38556434552946117 , 0.3739933833526895 , 0.37287357260901954 , 0.01959077237263207 , 0.01947155600616257
GNR 2019-140 , 10B , 0.5006814213324549 , 0.49705558520047466 , 0.4166440266071547 , 0.41608509571932706 , 0.13815422751816975 , 0.13297877168387007
GNR 2019-140 , 12 , 0.4073059499302333 , 0.40222631081320726 , 0.3230189561613075 , 0.32358931602942387 , 0.1207525953085552 , 0.11273075748820804
GNR 2019-140 , 13 , 0.440740350135269 , 0.4325189458779748 , 0.3177702787743719 , 0.31907245575805054 , 0.17507991665368905 , 0.16176942129799898
GNR 2019-140 , T , 0.4770312155939652 , 0.4735566508098781 , 0.43596858503365676 , 0.4323378589153005 , 0.06952045764386505 , 0.06937408298903702
GNR 2019-142 , 1 , 0.6238251972352571 , 0.6185244881772047 , 0.597732911959894 , 0.5919240746074603 , 0.060256948097331176 , 0.060626986728156695
GNR 2019-142 , 2 , 0.1520439464475538 , 0.15158619265091366 , 0.142031797120575 , 0.14179548807518827 , 0.011522365511246746 , 0.011264655773121524
GNR 2019-142 , 3A , 0.4844451561871542 , 0.47536037244397555 , 0.3690838655176807 , 0.3711577302719564 , 0.17655935121912347 , 0.15991236256972197
GNR 2019-142 , 3B , 0.44638894490877246 , 0.43944500006230924 , 0.3586853827188041 , 0.359703974123204 , 0.13210246995943442 , 0.12025798197912596
GNR 2019-142 , 4 , 0.6237897614721031 , 0.619858262506268 , 0.5808546074511479 , 0.5758365570837585 , 0.09560051385306956 , 0.09695645286323085
GNR 2019-142 , 5 , 0.6471829400479858 , 0.642419338451786 , 0.5908508430517248 , 0.5877024920021058 , 0.1284116662427064 , 0.1238290877922461
GNR 2019-142 , 6 , 0.6237897614721031 , 0.619858262506268 , 0.5808546074511479 , 0.5758365570837585 , 0.09560051385306956 , 0.09695645286323085
GNR 2019-142 , T , 0.3403659807209729 , 0.33721413420841295 , 0.32833062853487627 , 0.32624890052645517 , 0.017338705508007757 , 0.015751872615406448
GNR 2019-143 , 1 , 0.6239363189595322 , 0.6199961696040381 , 0.5808793539977302 , 0.5758750389757271 , 0.09587793710691672 , 0.0971843609628561
GNR 2019-143 , 3 , 0.4210550684195795 , 0.4161753867959117 , 0.34959448541056015 , 0.3487667044342363 , 0.10619817019285249 , 0.10004823195173296
GNR 2019-143 , 4 , 0.5768087101983683 , 0.5645617507025628 , 0.35196653455673643 , 0.3557423665194278 , 0.33683176935019543 , 0.31437787212043256
GNR 2019-143 , 5 , 0.4235745028751937 , 0.41826257279540235 , 0.32103209027011725 , 0.32186070295418334 , 0.14657268505575394 , 0.13793079938111286
GNR 2019-143 , 6 , 0.4555334752788801 , 0.4491575958735895 , 0.3545768974844976 , 0.3555233906999986 , 0.15122670010988126 , 0.14041935029676889
GNR 2019-143 , T , 0.5369945905541258 , 0.5299311883274314 , 0.4935159793805075 , 0.4885968305525836 , 0.08129482888501005 , 0.07659128110032754
GNR 2019-145 , 1 , 0.2837235192530668 , 0.2808100052842605 , 0.247048967310892 , 0.24629441835627264 , 0.047594779247132624 , 0.04475032830288117
GNR 2019-145 , 2A , 0.6456764036342939 , 0.6419128775486118 , 0.5906924656537595 , 0.5863631895102472 , 0.12527844588954973 , 0.1253458480528583
GNR 2019-145 , 2B , 0.6329904323271001 , 0.6291291284383791 , 0.5849505787019073 , 0.5802209141740773 , 0.10798862054494973 , 0.10880220203278834
GNR 2019-145 , 3 , 0.1793414637032834 , 0.17825538063481838 , 0.15830640482438452 , 0.15793119264713618 , 0.024639059529052543 , 0.023796523866259744
GNR 2019-145 , 4 , 0.4435469263757127 , 0.4350717713652118 , 0.29978648095366545 , 0.3012724989372114 , 0.1998974536246707 , 0.18637179921823854
GNR 2019-145 , 5 , 0.2735435281653211 , 0.27069227937032303 , 0.23691877292203223 , 0.23621450386551623 , 0.046949919266322526 , 0.044158906652957075
GNR 2019-145 , T , 0.3641573393042893 , 0.3605316924744918 , 0.3448329681362756 , 0.3420582867336537 , 0.02848753257280434 , 0.02712702050539051
GNR 2019-148 , 1 , 0.415575838409146 , 0.41051477750903453 , 0.3457331441786301 , 0.3461071846212054 , 0.10322400230419349 , 0.09522778914696539
GNR 2019-148 , T , 0.6237897614721031 , 0.619858262506268 , 0.5808546074511479 , 0.5758365570837585 , 0.09560051385306956 , 0.09695645286323085
GNR 2019-151 , 3A , 0.4111003081889886 , 0.4050943227415811 , 0.33645813034629557 , 0.335414878455949 , 0.10890723369469768 , 0.10150639227418057
GNR 2019-151 , 3B , 0.4288754516661196 , 0.42860821706589436 , 0.4097976073681505 , 0.4094691699453106 , 0.03095458508487836 , 0.031038089694674698
GNR 2019-151 , 3C , 0.1482040685182 , 0.14730642772715707 , 0.13457462896486627 , 0.1343660334065505 , 0.015561636150556168 , 0.014771576170357514
GNR 2019-151 , 3D , 0.21620110131510561 , 0.21273960615825793 , 0.18904890737406577 , 0.18853580556151894 , 0.032911166700657635 , 0.02931952373270086
GNR 2019-151 , 3E , 0.4371060095177577 , 0.43355509092009004 , 0.38380875873024567 , 0.38170170302750916 , 0.0832087227119338 , 0.08069663328219578
GNR 2019-151 , 5 , 0.17031161821896468 , 0.1695390253076411 , 0.15570391684850082 , 0.1552709141595392 , 0.017061224977412692 , 0.016656716419812923
GNR 2019-151 , 6 , 0.3100977061255038 , 0.3054963922077846 , 0.2712781093698091 , 0.2707821561063173 , 0.051917944095205115 , 0.046395111879682926
GNR 2019-151 , 7 , 0.37795630062443275 , 0.37297394303587916 , 0.3212812822798796 , 0.3205374082479753 , 0.0809507643585935 , 0.07481406628024356
GNR 2019-151 , 8A , 0.48466745631052177 , 0.4792042911505604 , 0.43353751748583436 , 0.4312987748380346 , 0.08625708644785335 , 0.08051375696403318
GNR 2019-151 , 8B , 0.3794486646080921 , 0.3760848720155916 , 0.33452494723028003 , 0.3336574803267224 , 0.06532277899031258 , 0.06161530336169463
GNR 2019-151 , 9 , 0.3519200485496011 , 0.346762106629964 , 0.2960363876396873 , 0.29533621338240035 , 0.07717909996152361 , 0.07095137661322704
GNR 2019-151 , 11 , 0.3903214742194163 , 0.38526482190204603 , 0.33609892676455333 , 0.3353097703971156 , 0.07903406016697478 , 0.07272658730327264
GNR 2019-151 , 12 , 0.3895781560892775 , 0.38454596776944616 , 0.31143524792476807 , 0.3116427248255471 , 0.11019505146682507 , 0.10282285877503183
GNR 2019-151 , 13 , 0.41490568538147765 , 0.4094016465050775 , 0.32990909319750417 , 0.33055789293970506 , 0.12292726927149811 , 0.11411336837796737
GNR 2019-151 , T , 0.41942578564088506 , 0.4146871812434544 , 0.3840919055255735 , 0.3809569898814754 , 0.05515651311005154 , 0.052405267717341775
GNR 2019-152 , 1 , 0.36630552374489667 , 0.3592435183634597 , 0.2782181261910758 , 0.2787364110945453 , 0.1189570606485637 , 0.10877702860201255
GNR 2019-152 , 2A , 0.4170929814601716 , 0.4133035759785222 , 0.3760279754305814 , 0.3756622724467945 , 0.06335116310713673 , 0.058032211135087275
GNR 2019-152 , 2B , 0.3982261408774713 , 0.3942039380805491 , 0.35612508947348664 , 0.35589089433667265 , 0.06310134303042769 , 0.057398802328988086
GNR 2019-152 , 4 , 0.49356731809683707 , 0.4821701006918896 , 0.3080607096982114 , 0.31028777098253013 , 0.26107170621153086 , 0.24254306528559622
GNR 2019-152 , 5 , 0.6302073725600654 , 0.6258007817215486 , 0.5775784903548304 , 0.5729419125287727 , 0.11643736511062885 , 0.11577265611620002
GNR 2019-152 , 6A , 0.5889268168642492 , 0.5850088066290995 , 0.5358693988380119 , 0.5329861029096241 , 0.10759655602914453 , 0.10488882549909562
GNR 2019-152 , 6B , 0.6488499163556912 , 0.6442216486726058 , 0.5806375595178147 , 0.577112000263957 , 0.15213578909159908 , 0.14850330533880596
GNR 2019-152 , 7 , 0.385524382662107 , 0.3801583873178461 , 0.3296277443434308 , 0.32924657220198683 , 0.08075273160504326 , 0.0735040552141818
GNR 2019-152 , 8 , 0.5835474340880067 , 0.5765456071253416 , 0.49239935534674284 , 0.4876439041129087 , 0.1705262058920054 , 0.16486869949053717
GNR 2019-152 , 9 , 0.6289512429322178 , 0.6245587399052127 , 0.5764548405766077 , 0.5717712404684536 , 0.11585775540798116 , 0.11532311806140128
GNR 2019-152 , 10A , 0.12261721021591399 , 0.12261721021591399 , 0.12261721021591399 , 0.12261721021591399 , 0.0 , 0.0
GNR 2019-152 , 10B , 0.27515296192417094 , 0.2749172816934652 , 0.2744523946071018 , 0.27420867902989376 , 0.0009401082371619518 , 0.0009505984770847853
GNR 2019-152 , 10C , 0.2672275455887425 , 0.25844142441699125 , 0.20238580175854282 , 0.2023251240655919 , 0.07983424991302424 , 0.0690796577050391
GNR 2019-152 , 10D , 0.23639375826562148 , 0.22873369356685902 , 0.17762302596237212 , 0.17755621948224243 , 0.07034753060008958 , 0.06124955472824167
GNR 2019-152 , 10E , 0.18588769802074212 , 0.18429405480661498 , 0.16912733769671395 , 0.16846945971678373 , 0.019865769559957225 , 0.0187428564937393
GNR 2019-152 , 10F , 0.10658067495091017 , 0.10625981918272565 , 0.10172512444147064 , 0.10146867113577884 , 0.005357426925244213 , 0.005284982759851009
GNR 2019-152 , 10G , 0.10686284258536272 , 0.10654266414263569 , 0.10201698506191859 , 0.10176107524220335 , 0.005348325163717194 , 0.0052760123711241835
GNR 2019-152 , 10H , 0.19018844336815555 , 0.19000901744615628 , 0.18855837312199675 , 0.1884357443201261 , 0.001974213199208985 , 0.0019051599792785368
GNR 2019-152 , 10I , 0.22836034418685425 , 0.22354737426029414 , 0.18087745948484657 , 0.17989451687141256 , 0.05703765643509351 , 0.052377232222149406
GNR 2019-152 , 10J , 0.12020169508517808 , 0.11952115589074719 , 0.10647457020848028 , 0.10643220102869522 , 0.015220431291438352 , 0.014512161831564563
GNR 2019-152 , 10K , 0.22989985366185273 , 0.22989984022203758 , 0.22988539444417588 , 0.22988538524568236 , 1.837112686486897e-05 , 1.8365737862402476e-05
GNR 2019-152 , 12 , 0.5664980203731986 , 0.5608338647087436 , 0.39052777950184936 , 0.38884736343830184 , 0.27872551480663443 , 0.27167351140072027
GNR 2019-152 , 15 , 0.3430425454586017 , 0.33803084928384663 , 0.27862269565299025 , 0.2788838813571336 , 0.08700233466183749 , 0.07990001276120151
GNR 2019-152 , 16 , 0.5289906244628164 , 0.5257252786794977 , 0.50695914683153 , 0.5033195802550372 , 0.042177916363887125 , 0.0426060983157277
GNR 2019-152 , 17 , 0.5030096925172216 , 0.5002578852429236 , 0.4652815519966722 , 0.46238239059221165 , 0.0670836848805344 , 0.06701158700999599
GNR 2019-152 , 18A , 0.34889201598783204 , 0.34625929971774705 , 0.3181077535546255 , 0.3176632571005047 , 0.043756533656782004 , 0.04061994530233026
GNR 2019-152 , 18B , 0.41942092474303316 , 0.41068460447758737 , 0.29975842396207786 , 0.3000024406187529 , 0.16629424458624453 , 0.1538338523433026
GNR 2019-152 , 19A , 0.3954286559020941 , 0.3921372603708424 , 0.32331911593396423 , 0.3231608729978436 , 0.10331924189892305 , 0.0988014543622805
GNR 2019-152 , 19B , 0.43487242440497953 , 0.43159023903584737 , 0.35931904401571146 , 0.35934390158235474 , 0.11386569120525991 , 0.10887533551923145
GNR 2019-152 , T , 0.4770312155939652 , 0.4735566508098781 , 0.43596858503365676 , 0.4323378589153005 , 0.06952045764386505 , 0.06937408298903702
GNR 2019-153 , 1A , 0.17700320846139894 , 0.17595474769642094 , 0.16177461265766335 , 0.16130094225615899 , 0.01790463994458824 , 0.017219837295863183
GNR 2019-153 , 1B , 0.21100754683334388 , 0.20713141106226218 , 0.1766997774543072 , 0.17611404435960754 , 0.041014064057605104 , 0.03705513703772534
GNR 2019-153 , 1C , 0.28816516539249204 , 0.2838944554040399 , 0.23931743913544512 , 0.23881595160574054 , 0.06281106983929152 , 0.05792617606144235
GNR 2019-153 , 2A , 0.1976510251099629 , 0.19670426633375826 , 0.17209523400926252 , 0.17176190549760006 , 0.030392820916458785 , 0.029652164094203348
GNR 2019-153 , 2B , 0.24277981103478974 , 0.23914568729097974 , 0.20518883641663788 , 0.20470328942295013 , 0.0464183689956299 , 0.042505051691657636
GNR 2019-153 , 2C , 0.33574153496532155 , 0.33016128763910235 , 0.2702344644948629 , 0.2702130294683004 , 0.0875350981791484 , 0.08009713006905528
